asset_id,t_index,state_value
BAT007061,644.0,
BAT007062,989.0,79.61
BAT007063,765.0,76.06
BAT007064,760.0,40.0
BAT007065,338.0,62.74
BAT007066,1294.0,52.18
BAT007067,826.0,84.41
BAT007068,469.0,76.43
BAT007069,640.0,58.92
BAT007070,300.0,79.57
BAT007071,666.0,53.65
BAT007072,820.0,59.34
BAT007073,834.0,64.35
BAT007074,446.0,83.1
BAT007075,481.0,95.99
BAT007076,727.0,66.21
BAT007077,647.0,94.84
BAT007078,427.0,75.71
BAT007079,933.0,78.54
BAT007080,,74.04
BAT007081,546.0,72.04
BAT007082,678.0,81.59
BAT007083,233.0,86.1
BAT007084,433.0,
BAT007085,469.0,72.16
BAT007086,798.0,100.04
BAT007087,1816.0,77.66
BAT007088,390.0,79.3
BAT007089,658.0,92.51
BAT007090,926.0,67.48
BAT007091,345.0,74.49
BAT007092,896.0,87.25
BAT007093,740.0,93.58
BAT007094,819.0,40.0
BAT007095,1607.0,63.95
BAT007096,1184.0,60.02
BAT007097,724.0,73.14
BAT007098,693.0,61.16
BAT007099,793.0,84.96
BAT007100,506.0,77.59
BAT007101,779.0,88.34
BAT007102,595.0,89.3
BAT007103,283.0,85.19
BAT007104,632.0,69.96
BAT007105,507.0,76.56
BAT007106,909.0,68.09
BAT007107,,54.53
BAT007108,508.0,89.31
BAT007109,163.0,73.74
BAT007110,744.0,52.46
BAT007111,759.0,83.05
BAT007112,564.0,71.64
BAT007113,,44.1
BAT007114,475.0,54.39
BAT007115,341.0,64.49
BAT007116,699.0,78.16
BAT007117,678.0,86.82
BAT007118,1142.0,86.31
BAT007119,854.0,84.04
BAT007120,649.0,74.48
BAT007121,795.0,100.83
BAT007122,531.0,85.5
BAT007123,1024.0,78.33
BAT007124,755.0,83.5
BAT007125,524.0,69.01
BAT007126,375.0,74.14
BAT007127,126.0,43.77
BAT007128,1256.0,69.2
BAT007129,868.0,101.4
BAT007130,815.0,
BAT007131,370.0,76.6
BAT007132,615.0,89.98
BAT007133,575.0,80.37
BAT007134,202.0,63.2
BAT007135,605.0,75.35
BAT007136,852.0,57.97
BAT007137,222.0,77.75
BAT007138,2129.0,62.43
BAT007139,314.0,88.92
BAT007140,908.0,67.35
BAT007141,274.0,62.63
BAT007142,307.0,73.31
BAT007143,1133.0,80.48
BAT007144,349.0,56.89
BAT007145,1552.0,67.18
BAT007146,826.0,76.58
BAT007147,518.0,95.08
BAT007148,448.0,40.0
BAT007149,520.0,84.23
BAT007150,1274.0,69.25
BAT007151,547.0,67.58
BAT007152,448.0,64.78
BAT007153,1362.0,69.54
BAT007154,167.0,84.31
BAT007155,1075.0,66.95
BAT007156,699.0,99.88
BAT007157,1641.0,84.36
BAT007158,759.0,
BAT007159,538.0,72.51
BAT007160,755.0,92.85
BAT007161,230.0,95.04
BAT007162,407.0,57.58
BAT007163,1881.0,64.47
BAT007164,170.0,84.52
BAT007165,1582.0,89.05
BAT007166,373.0,70.49
BAT007167,98.0,63.86
BAT007168,426.0,76.18
BAT007169,1067.0,97.15
BAT007170,388.0,75.62
BAT007171,603.0,56.04
BAT007172,824.0,76.64
BAT007173,1041.0,86.74
BAT007174,681.0,73.48
BAT007175,624.0,93.87
BAT007176,841.0,87.99
BAT007177,992.0,74.07
BAT007178,307.0,75.65
BAT007179,665.0,47.37
BAT007180,485.0,93.15
BAT007181,,70.06
BAT007182,339.0,69.0
BAT007183,601.0,66.75
BAT007184,1651.0,81.85
BAT007185,815.0,58.07
BAT007186,577.0,60.24
BAT007187,351.0,74.21
BAT007188,880.0,65.6
BAT007189,711.0,80.03
BAT007190,817.0,66.15
BAT007191,676.0,98.93
BAT007192,410.0,85.4
BAT007193,594.0,85.21
BAT007194,693.0,65.93
BAT007195,1183.0,111.09
BAT007196,871.0,68.41
BAT007197,823.0,64.29
BAT007198,592.0,85.6
BAT007199,251.0,77.93
BAT007200,1073.0,62.72
BAT007201,502.0,107.94
BAT007202,1113.0,89.63
BAT007203,294.0,75.06
BAT007204,1553.0,111.02
BAT007205,580.0,87.16
BAT007206,1612.0,74.82
BAT007207,1164.0,109.22
BAT007208,551.0,84.88
BAT007209,891.0,84.23
BAT007210,882.0,69.2
BAT007211,850.0,75.74
BAT007212,776.0,68.84
BAT007213,1164.0,96.6
BAT007214,,50.86
BAT007215,581.0,95.49
BAT007216,403.0,61.84
BAT007217,906.0,74.13
BAT007218,325.0,70.57
BAT007219,,67.2
BAT007220,472.0,85.35
BAT007221,1020.0,74.92
BAT007222,782.0,64.98
BAT007223,589.0,77.31
BAT007224,893.0,64.56
BAT007225,1338.0,66.93
BAT007226,795.0,52.54
BAT007227,480.0,68.25
BAT007228,1589.0,82.41
BAT007229,763.0,75.56
BAT007230,478.0,102.23
BAT007231,587.0,114.19
BAT007232,707.0,68.04
BAT007233,851.0,62.5
BAT007234,1839.0,91.95
BAT007235,995.0,80.03
BAT007236,437.0,92.04
BAT007237,942.0,80.98
BAT007238,307.0,72.08
BAT007239,221.0,72.17
BAT007240,951.0,
BAT007241,1024.0,71.83
BAT007242,703.0,93.29
BAT007243,723.0,55.46
BAT007244,628.0,93.21
BAT007245,730.0,46.9
BAT007246,750.0,77.18
BAT007247,690.0,70.03
BAT007248,656.0,52.25
BAT007249,1018.0,44.1
BAT007250,649.0,58.54
BAT007251,,75.69
BAT007252,854.0,65.97
BAT007253,683.0,59.39
BAT007254,126.0,95.28
BAT007255,717.0,56.52
BAT007256,578.0,85.19
BAT007257,295.0,61.67
BAT007258,,58.16
BAT007259,,65.94
BAT007260,50.0,84.3
BAT007261,603.0,54.43
BAT007262,713.0,79.31
BAT007263,738.0,60.59
BAT007264,407.0,63.29
BAT007265,931.0,81.01
BAT007266,1044.0,107.6
BAT007267,471.0,61.33
BAT007268,412.0,85.8
BAT007269,1336.0,70.31
BAT007270,408.0,67.88
BAT007271,560.0,91.07
BAT007272,1375.0,62.35
BAT007273,656.0,57.69
BAT007274,324.0,81.9
BAT007275,305.0,98.92
BAT007276,,
BAT007277,196.0,53.89
BAT007278,,65.77
BAT007279,748.0,89.69
BAT007280,699.0,98.72
BAT007281,375.0,78.43
BAT007282,554.0,66.31
BAT007283,,99.69
BAT007284,345.0,73.88
BAT007285,272.0,65.91
BAT007286,,63.38
BAT007287,287.0,57.07
BAT007288,271.0,117.5
BAT007289,573.0,96.31
BAT007290,316.0,65.16
BAT007291,1205.0,100.98
BAT007292,756.0,83.0
BAT007293,59.0,82.11
BAT007294,554.0,64.23
BAT007295,521.0,67.29
BAT007296,530.0,74.36
BAT007297,628.0,
BAT007298,1231.0,67.7
BAT007299,1849.0,75.07
BAT007300,689.0,
BAT007301,511.0,65.75
BAT007302,354.0,87.18
BAT007303,,44.09
BAT007304,781.0,
BAT007305,535.0,61.49
BAT007306,402.0,76.95
BAT007307,,81.1
BAT007308,398.0,78.15
BAT007309,614.0,73.4
BAT007310,,56.38
BAT007311,607.0,61.66
BAT007312,540.0,89.95
BAT007313,,66.04
BAT007314,733.0,73.45
BAT007315,600.0,52.62
BAT007316,1223.0,87.88
BAT007317,2156.0,55.21
BAT007318,815.0,88.74
BAT007319,940.0,59.06
BAT007320,754.0,90.22
BAT007321,756.0,75.15
BAT007322,733.0,66.62
BAT007323,,99.01
BAT007324,1104.0,73.97
BAT007325,824.0,69.57
BAT007326,537.0,88.64
BAT007327,1033.0,52.79
BAT007328,453.0,40.0
BAT007329,814.0,92.37
BAT007330,,62.46
BAT007331,756.0,87.97
BAT007332,794.0,75.69
BAT007333,,57.54
BAT007334,803.0,84.11
BAT007335,1688.0,68.85
BAT007336,851.0,58.84
BAT007337,705.0,59.23
BAT007338,,49.01
BAT007339,562.0,81.05
BAT007340,540.0,60.97
BAT007341,284.0,74.48
BAT007342,1023.0,72.27
BAT007343,772.0,60.88
BAT007344,869.0,52.16
BAT007345,625.0,113.01
BAT007346,1400.0,
BAT007347,1270.0,102.35
BAT007348,293.0,92.47
BAT007349,664.0,70.18
BAT007350,915.0,77.71
BAT007351,567.0,77.28
BAT007352,1046.0,102.66
BAT007353,902.0,87.45
BAT007354,381.0,62.89
BAT007355,846.0,80.27
BAT007356,509.0,87.06
BAT007357,714.0,57.37
BAT007358,700.0,82.41
BAT007359,506.0,95.18
BAT007360,995.0,62.14
BAT007361,496.0,64.21
BAT007362,1064.0,
BAT007363,404.0,69.69
BAT007364,320.0,60.27
BAT007365,719.0,88.23
BAT007366,757.0,83.65
BAT007367,1403.0,76.42
BAT007368,268.0,91.87
BAT007369,,92.93
BAT007370,442.0,73.76
BAT007371,586.0,104.61
BAT007372,395.0,98.75
BAT007373,528.0,45.24
BAT007374,432.0,59.55
BAT007375,592.0,41.17
BAT007376,680.0,70.13
BAT007377,579.0,56.83
BAT007378,706.0,62.79
BAT007379,819.0,91.36
BAT007380,410.0,48.68
BAT007381,484.0,76.95
BAT007382,392.0,76.86
BAT007383,,73.76
BAT007384,970.0,76.96
BAT007385,,41.52
BAT007386,465.0,62.86
BAT007387,664.0,98.15
BAT007388,438.0,57.05
BAT007389,462.0,100.0
BAT007390,1117.0,
BAT007391,451.0,52.09
BAT007392,198.0,60.72
BAT007393,309.0,91.94
BAT007394,373.0,66.81
BAT007395,585.0,80.18
BAT007396,50.0,76.1
BAT007397,380.0,74.18
BAT007398,390.0,94.11
BAT007399,655.0,86.57
BAT007400,990.0,57.86
BAT007401,72.0,70.87
BAT007402,667.0,101.15
BAT007403,610.0,79.79
BAT007404,1350.0,52.38
BAT007405,742.0,53.44
BAT007406,479.0,88.35
BAT007407,867.0,85.54
BAT007408,,
BAT007409,349.0,86.21
BAT007410,871.0,98.99
BAT007411,619.0,96.87
BAT007412,686.0,
BAT007413,1527.0,83.33
BAT007414,879.0,72.34
BAT007415,703.0,68.96
BAT007416,304.0,74.74
BAT007417,913.0,61.86
BAT007418,504.0,69.61
BAT007419,743.0,94.13
BAT007420,377.0,50.86
BAT007421,792.0,51.89
BAT007422,789.0,87.46
BAT007423,762.0,69.75
BAT007424,559.0,46.12
BAT007425,834.0,74.08
BAT007426,321.0,71.94
BAT007427,733.0,68.53
BAT007428,1089.0,85.29
BAT007429,622.0,55.0
BAT007430,1452.0,75.19
BAT007431,1048.0,71.84
BAT007432,631.0,75.57
BAT007433,189.0,49.02
BAT007434,264.0,67.16
BAT007435,601.0,75.3
BAT007436,758.0,83.12
BAT007437,467.0,102.7
BAT007438,436.0,87.09
BAT007439,345.0,81.92
BAT007440,630.0,94.07
BAT007441,560.0,70.44
BAT007442,50.0,98.31
BAT007443,707.0,91.79
BAT007444,275.0,68.31
BAT007445,548.0,103.86
BAT007446,103.0,81.7
BAT007447,664.0,107.89
BAT007448,535.0,79.55
BAT007449,657.0,66.57
BAT007450,1788.0,63.49
BAT007451,144.0,69.66
BAT007452,753.0,66.43
BAT007453,907.0,94.07
BAT007454,448.0,
BAT007455,698.0,50.79
BAT007456,654.0,78.2
BAT007457,490.0,
BAT007458,1016.0,67.97
BAT007459,353.0,79.01
BAT007460,877.0,74.34
BAT007461,370.0,84.51
BAT007462,630.0,83.62
BAT007463,533.0,80.47
BAT007464,792.0,55.52
BAT007465,929.0,106.79
BAT007466,984.0,51.66
BAT007467,50.0,73.07
BAT007468,248.0,58.58
BAT007469,697.0,80.95
BAT007470,410.0,77.08
BAT007471,441.0,72.47
BAT007472,727.0,97.77
BAT007473,1294.0,91.63
BAT007474,,70.09
BAT007475,737.0,87.06
BAT007476,682.0,98.47
BAT007477,818.0,91.52
BAT007478,682.0,72.96
BAT007479,467.0,51.15
BAT007480,85.0,79.87
BAT007481,543.0,85.03
BAT007482,435.0,63.46
BAT007483,890.0,75.34
BAT007484,590.0,73.76
BAT007485,759.0,95.82
BAT007486,581.0,102.81
BAT007487,777.0,92.63
BAT007488,326.0,73.72
BAT007489,609.0,92.22
BAT007490,314.0,84.73
BAT007491,380.0,73.88
BAT007492,929.0,106.39
BAT007493,403.0,63.93
BAT007494,529.0,84.06
BAT007495,,87.59
BAT007496,928.0,
BAT007497,1500.0,
BAT007498,454.0,89.18
BAT007499,261.0,78.67
BAT007500,740.0,82.09
BAT007501,453.0,76.58
BAT007502,642.0,86.96
BAT007503,1978.0,71.57
BAT007504,765.0,70.32
BAT007505,,75.31
BAT007506,1051.0,92.76
BAT007507,1400.0,48.79
BAT007508,372.0,61.36
BAT007509,609.0,109.14
BAT007510,827.0,79.13
BAT007511,454.0,68.89
BAT007512,459.0,86.92
BAT007513,478.0,63.22
BAT007514,125.0,43.46
BAT007515,1021.0,80.32
BAT007516,270.0,64.04
BAT007517,443.0,76.52
BAT007518,779.0,79.94
BAT007519,469.0,77.13
BAT007520,933.0,49.37
BAT007521,,75.39
BAT007522,787.0,81.67
BAT007523,395.0,54.0
BAT007524,635.0,52.21
BAT007525,536.0,
BAT007526,1714.0,86.2
BAT007527,338.0,
BAT007528,1059.0,87.45
BAT007529,530.0,80.88
BAT007530,541.0,71.14
BAT007531,831.0,52.79
BAT007532,,63.05
BAT007533,980.0,86.73
BAT007534,327.0,93.85
BAT007535,516.0,59.53
BAT007536,427.0,92.13
BAT007537,650.0,85.29
BAT007538,465.0,74.9
BAT007539,586.0,63.93
BAT007540,804.0,66.28
BAT007541,352.0,102.34
BAT007542,575.0,77.68
BAT007543,1306.0,94.95
BAT007544,744.0,78.62
BAT007545,460.0,68.21
BAT007546,247.0,83.76
BAT007547,461.0,107.37
BAT007548,628.0,65.34
BAT007549,50.0,88.71
BAT007550,318.0,77.86
BAT007551,504.0,53.26
BAT007552,394.0,
BAT007553,1929.0,68.22
BAT007554,225.0,80.21
BAT007555,1014.0,88.18
BAT007556,578.0,51.44
BAT007557,404.0,
BAT007558,591.0,73.22
BAT007559,1122.0,75.05
BAT007560,951.0,83.83
BAT007561,1785.0,101.19
BAT007562,857.0,79.55
BAT007563,882.0,54.65
BAT007564,476.0,72.19
BAT007565,478.0,87.78
BAT007566,729.0,88.28
BAT007567,739.0,84.99
BAT007568,1203.0,67.35
BAT007569,653.0,54.48
BAT007570,1095.0,83.84
BAT007571,405.0,56.79
BAT007572,370.0,
BAT007573,1070.0,85.4
BAT007574,719.0,67.98
BAT007575,,73.31
BAT007576,258.0,77.98
BAT007577,474.0,65.78
BAT007578,50.0,54.27
BAT007579,325.0,
BAT007580,956.0,75.98
BAT007581,482.0,95.42
BAT007582,414.0,63.27
BAT007583,623.0,91.03
BAT007584,549.0,57.79
BAT007585,796.0,54.83
BAT007586,651.0,70.49
BAT007587,816.0,60.89
BAT007588,554.0,54.62
BAT007589,765.0,104.16
BAT007590,1077.0,68.23
BAT007591,366.0,109.67
BAT007592,717.0,60.08
BAT007593,650.0,49.37
BAT007594,462.0,94.37
BAT007595,156.0,64.1
BAT007596,97.0,77.08
BAT007597,467.0,54.67
BAT007598,976.0,
BAT007599,,54.43
BAT007600,261.0,73.89
BAT007601,236.0,67.89
BAT007602,878.0,78.45
BAT007603,407.0,84.39
BAT007604,1195.0,78.62
BAT007605,1123.0,81.77
BAT007606,635.0,73.36
BAT007607,491.0,
BAT007608,355.0,82.05
BAT007609,668.0,73.33
BAT007610,1567.0,73.9
BAT007611,503.0,
BAT007612,984.0,59.5
BAT007613,622.0,96.44
BAT007614,489.0,71.26
BAT007615,50.0,76.86
BAT007616,674.0,74.33
BAT007617,455.0,84.79
BAT007618,477.0,80.09
BAT007619,1579.0,74.25
BAT007620,448.0,96.73
BAT007621,661.0,40.0
BAT007622,416.0,
BAT007623,640.0,88.8
BAT007624,504.0,47.46
BAT007625,871.0,88.94
BAT007626,530.0,90.88
BAT007627,872.0,83.43
BAT007628,784.0,51.61
BAT007629,906.0,85.24
BAT007630,1156.0,90.11
BAT007631,1293.0,66.42
BAT007632,360.0,81.62
BAT007633,940.0,
BAT007634,500.0,88.28
BAT007635,613.0,70.3
BAT007636,446.0,66.3
BAT007637,1424.0,74.41
BAT007638,659.0,54.88
BAT007639,101.0,72.92
BAT007640,456.0,80.43
BAT007641,398.0,88.05
BAT007642,618.0,78.73
BAT007643,515.0,53.51
BAT007644,623.0,95.28
BAT007645,50.0,96.54
BAT007646,318.0,76.69
BAT007647,1227.0,63.72
BAT007648,860.0,67.03
BAT007649,683.0,71.95
BAT007650,,79.18
BAT007651,693.0,70.43
BAT007652,1257.0,62.12
BAT007653,797.0,90.35
BAT007654,807.0,78.86
BAT007655,802.0,59.21
BAT007656,1170.0,79.37
BAT007657,827.0,77.43
BAT007658,1812.0,64.23
BAT007659,946.0,92.93
BAT007660,711.0,77.02
BAT007661,639.0,71.75
BAT007662,599.0,73.75
BAT007663,893.0,81.66
BAT007664,423.0,73.92
BAT007665,817.0,73.79
BAT007666,652.0,90.99
BAT007667,1076.0,53.72
BAT007668,489.0,56.23
BAT007669,708.0,86.65
BAT007670,826.0,111.24
BAT007671,612.0,88.15
BAT007672,1290.0,102.96
BAT007673,170.0,68.48
BAT007674,567.0,65.44
BAT007675,321.0,81.85
BAT007676,332.0,89.3
BAT007677,553.0,55.33
BAT007678,551.0,71.8
BAT007679,1021.0,74.59
BAT007680,499.0,64.82
BAT007681,1308.0,
BAT007682,248.0,87.65
BAT007683,1109.0,
BAT007684,1132.0,
BAT007685,920.0,80.05
BAT007686,1956.0,61.9
BAT007687,233.0,
BAT007688,,60.72
BAT007689,544.0,70.32
BAT007690,1046.0,59.46
BAT007691,1409.0,65.84
BAT007692,649.0,76.36
BAT007693,387.0,68.14
BAT007694,665.0,61.75
BAT007695,1579.0,
BAT007696,1263.0,
BAT007697,1253.0,67.08
BAT007698,1821.0,58.76
BAT007699,,46.92
BAT007700,815.0,71.67
BAT007701,680.0,
BAT007702,567.0,85.68
BAT007703,416.0,75.44
BAT007704,968.0,98.38
BAT007705,751.0,78.35
BAT007706,547.0,64.1
BAT007707,338.0,46.8
BAT007708,921.0,87.1
BAT007709,561.0,55.52
BAT007710,524.0,68.88
BAT007711,1279.0,100.11
BAT007712,750.0,84.16
BAT007713,472.0,80.85
BAT007714,482.0,89.16
BAT007715,1036.0,88.61
BAT007716,751.0,98.71
BAT007717,1122.0,65.97
BAT007718,263.0,69.35
BAT007719,729.0,61.16
BAT007720,930.0,74.51
BAT007721,521.0,73.02
BAT007722,1024.0,48.68
BAT007723,,65.19
BAT007724,2047.0,96.59
BAT007725,696.0,78.66
BAT007726,250.0,85.73
BAT007727,50.0,73.19
BAT007728,515.0,46.69
BAT007729,,
BAT007730,770.0,90.63
BAT007731,1106.0,57.21
BAT007732,603.0,86.21
BAT007733,414.0,49.47
BAT007734,596.0,75.3
BAT007735,1039.0,83.17
BAT007736,763.0,70.32
BAT007737,1626.0,112.09
BAT007738,608.0,67.6
BAT007739,320.0,66.32
BAT007740,1135.0,78.07
BAT007741,883.0,63.68
BAT007742,690.0,53.38
BAT007743,875.0,58.53
BAT007744,198.0,86.37
BAT007745,1579.0,70.43
BAT007746,1435.0,100.53
BAT007747,493.0,
BAT007748,691.0,85.66
BAT007749,1853.0,82.66
BAT007750,389.0,68.16
BAT007751,763.0,61.82
BAT007752,706.0,49.02
BAT007753,1050.0,83.3
BAT007754,620.0,92.97
BAT007755,597.0,51.15
BAT007756,973.0,69.44
BAT007757,1749.0,65.0
BAT007758,801.0,83.27
BAT007759,,70.07
BAT007760,509.0,94.84
BAT007761,599.0,69.23
BAT007762,606.0,56.45
BAT007763,1074.0,67.97
BAT007764,1010.0,
BAT007765,1033.0,82.89
BAT007766,301.0,69.4
BAT007767,688.0,81.6
BAT007768,403.0,63.14
BAT007769,,70.58
BAT007770,966.0,63.22
BAT007771,561.0,62.3
BAT007772,579.0,94.12
BAT007773,731.0,64.27
BAT007774,589.0,69.79
BAT007775,832.0,90.67
BAT007776,671.0,86.25
BAT007777,368.0,99.62
BAT007778,926.0,82.24
BAT007779,2089.0,65.99
BAT007780,930.0,105.86
BAT007781,342.0,83.73
BAT007782,1974.0,72.68
BAT007783,730.0,75.86
BAT007784,584.0,77.69
BAT007785,981.0,71.45
BAT007786,251.0,54.36
BAT007787,680.0,99.4
BAT007788,764.0,74.67
BAT007789,708.0,77.75
BAT007790,392.0,106.17
BAT007791,467.0,64.75
BAT007792,1118.0,84.83
BAT007793,892.0,63.12
BAT007794,672.0,79.82
BAT007795,770.0,78.02
BAT007796,1197.0,86.86
BAT007797,1296.0,93.12
BAT007798,1542.0,66.31
BAT007799,412.0,96.25
BAT007800,829.0,97.31
BAT007801,450.0,71.25
BAT007802,555.0,74.9
BAT007803,501.0,67.58
BAT007804,1597.0,70.42
BAT007805,607.0,56.95
BAT007806,,86.66
BAT007807,604.0,44.25
BAT007808,485.0,64.54
BAT007809,526.0,74.31
BAT007810,1164.0,94.5
BAT007811,545.0,66.82
BAT007812,380.0,81.42
BAT007813,908.0,73.79
BAT007814,607.0,89.18
BAT007815,1785.0,80.63
BAT007816,532.0,87.45
BAT007817,444.0,66.74
BAT007818,927.0,59.79
BAT007819,236.0,80.51
BAT007820,892.0,67.68
BAT007821,393.0,75.45
BAT007822,427.0,79.76
BAT007823,888.0,93.63
BAT007824,515.0,86.8
BAT007825,556.0,64.78
BAT007826,737.0,57.82
BAT007827,625.0,100.61
BAT007828,627.0,51.26
BAT007829,424.0,68.21
BAT007830,262.0,84.68
BAT007831,631.0,99.58
BAT007832,555.0,72.16
BAT007833,772.0,75.41
BAT007834,593.0,61.87
BAT007835,967.0,76.9
BAT007836,328.0,57.75
BAT007837,358.0,63.75
BAT007838,,86.46
BAT007839,798.0,68.5
BAT007840,549.0,88.76
BAT007841,400.0,72.7
BAT007842,794.0,54.47
BAT007843,1311.0,92.53
BAT007844,921.0,55.27
BAT007845,,65.97
BAT007846,346.0,72.0
BAT007847,936.0,90.09
BAT007848,512.0,67.1
BAT007849,54.0,61.1
BAT007850,263.0,77.44
BAT007851,405.0,71.79
BAT007852,1733.0,67.99
BAT007853,1229.0,78.25
BAT007854,50.0,56.95
BAT007855,723.0,49.17
BAT007856,634.0,107.08
BAT007857,422.0,76.56
BAT007858,,77.61
BAT007859,462.0,63.27
BAT007860,783.0,88.47
BAT007861,859.0,67.0
BAT007862,551.0,40.0
BAT007863,212.0,66.49
BAT007864,321.0,70.78
BAT007865,738.0,72.45
BAT007866,689.0,72.01
BAT007867,476.0,65.33
BAT007868,1013.0,63.88
BAT007869,1237.0,70.53
BAT007870,,50.32
BAT007871,643.0,45.64
BAT007872,581.0,76.47
BAT007873,614.0,76.72
BAT007874,587.0,88.19
BAT007875,332.0,71.17
BAT007876,614.0,
BAT007877,,45.91
BAT007878,830.0,61.65
BAT007879,392.0,81.34
BAT007880,869.0,96.62
BAT007881,2171.0,75.81
BAT007882,937.0,56.8
BAT007883,1014.0,61.8
BAT007884,522.0,62.27
BAT007885,263.0,68.91
BAT007886,1164.0,91.81
BAT007887,877.0,92.98
BAT007888,800.0,72.42
BAT007889,257.0,77.75
BAT007890,671.0,63.04
BAT007891,400.0,49.35
BAT007892,1944.0,101.83
BAT007893,787.0,40.16
BAT007894,277.0,47.46
BAT007895,581.0,101.95
BAT007896,1576.0,75.25
BAT007897,705.0,58.11
BAT007898,750.0,85.24
BAT007899,541.0,86.6
BAT007900,603.0,55.01
BAT007901,361.0,67.01
BAT007902,1206.0,88.14
BAT007903,299.0,62.75
BAT007904,483.0,79.23
BAT007905,659.0,96.37
BAT007906,338.0,40.0
BAT007907,678.0,69.88
BAT007908,1645.0,78.92
BAT007909,495.0,48.12
BAT007910,1032.0,67.06
BAT007911,1290.0,90.67
BAT007912,389.0,64.44
BAT007913,745.0,52.74
BAT007914,,91.96
BAT007915,645.0,81.67
BAT007916,762.0,73.97
BAT007917,,73.52
BAT007918,814.0,90.42
BAT007919,114.0,79.42
BAT007920,651.0,84.68
BAT007921,559.0,64.61
BAT007922,649.0,46.24
BAT007923,1356.0,84.33
BAT007924,332.0,91.51
BAT007925,700.0,71.63
BAT007926,1096.0,88.32
BAT007927,633.0,69.97
BAT007928,1829.0,73.64
BAT007929,1127.0,101.29
BAT007930,674.0,70.63
BAT007931,574.0,69.74
BAT007932,1256.0,46.95
BAT007933,921.0,85.35
BAT007934,798.0,64.35
BAT007935,607.0,77.21
BAT007936,1014.0,70.27
BAT007937,856.0,68.31
BAT007938,846.0,73.23
BAT007939,50.0,74.39
BAT007940,611.0,92.64
BAT007941,596.0,97.8
BAT007942,1534.0,84.76
BAT007943,,94.07
BAT007944,831.0,87.81
BAT007945,713.0,82.42
BAT007946,582.0,96.83
BAT007947,394.0,55.37
BAT007948,560.0,64.73
BAT007949,498.0,62.69
BAT007950,777.0,70.48
BAT007951,756.0,85.29
BAT007952,566.0,58.27
BAT007953,50.0,82.54
BAT007954,429.0,66.19
BAT007955,,69.79
BAT007956,1022.0,78.01
BAT007957,651.0,100.22
BAT007958,801.0,64.31
BAT007959,520.0,73.8
BAT007960,629.0,58.83
BAT007961,330.0,64.17
BAT007962,412.0,58.69
BAT007963,610.0,78.67
BAT007964,661.0,81.38
BAT007965,767.0,85.31
BAT007966,669.0,63.7
BAT007967,1323.0,82.62
BAT007968,838.0,76.7
BAT007969,440.0,74.13
BAT007970,514.0,56.38
BAT007971,644.0,77.3
BAT007972,613.0,77.77
BAT007973,229.0,76.53
BAT007974,338.0,81.0
BAT007975,1644.0,
BAT007976,1724.0,58.53
BAT007977,307.0,
BAT007978,787.0,82.74
BAT007979,875.0,70.97
BAT007980,1231.0,89.39
BAT007981,1434.0,76.35
BAT007982,365.0,
BAT007983,552.0,87.59
BAT007984,349.0,
BAT007985,837.0,48.45
BAT007986,998.0,71.22
BAT007987,413.0,55.97
BAT007988,355.0,86.3
BAT007989,485.0,74.46
BAT007990,425.0,61.14
BAT007991,430.0,87.16
BAT007992,972.0,81.88
BAT007993,334.0,71.46
BAT007994,713.0,56.32
BAT007995,357.0,62.36
BAT007996,323.0,62.14
BAT007997,692.0,86.2
BAT007998,308.0,49.79
BAT007999,631.0,74.29
BAT008000,109.0,71.25
BAT008001,514.0,90.53
BAT008002,1385.0,78.49
BAT008003,1305.0,83.03
BAT008004,1043.0,67.12
BAT008005,599.0,56.54
BAT008006,573.0,70.12
BAT008007,561.0,
BAT008008,615.0,86.62
BAT008009,428.0,68.54
BAT008010,808.0,62.09
BAT008011,799.0,59.15
BAT008012,690.0,72.95
BAT008013,700.0,77.05
BAT008014,1406.0,97.1
BAT008015,619.0,76.85
BAT008016,317.0,84.21
BAT008017,482.0,63.29
BAT008018,401.0,75.63
BAT008019,342.0,77.1
BAT008020,1381.0,72.89
BAT008021,645.0,74.67
BAT008022,579.0,76.89
BAT008023,543.0,82.22
BAT008024,434.0,92.54
BAT008025,820.0,41.02
BAT008026,99.0,91.71
BAT008027,405.0,49.34
BAT008028,1755.0,79.63
BAT008029,463.0,110.33
BAT008030,725.0,74.36
BAT008031,2202.0,77.7
BAT008032,358.0,70.35
BAT008033,598.0,85.01
BAT008034,1219.0,80.43
BAT008035,807.0,64.86
BAT008036,460.0,73.28
BAT008037,633.0,58.22
BAT008038,808.0,
BAT008039,598.0,68.71
BAT008040,218.0,77.05
BAT008041,295.0,64.35
BAT008042,898.0,71.78
BAT008043,356.0,75.13
BAT008044,709.0,76.18
BAT008045,1154.0,79.11
BAT008046,788.0,72.39
BAT008047,728.0,63.2
BAT008048,50.0,76.23
BAT008049,512.0,72.32
BAT008050,411.0,90.37
BAT008051,973.0,92.26
BAT008052,530.0,54.42
BAT008053,798.0,84.26
BAT008054,1163.0,87.27
BAT008055,353.0,54.81
BAT008056,1141.0,83.69
BAT008057,607.0,88.44
BAT008058,683.0,60.76
BAT008059,519.0,71.45
BAT008060,429.0,77.79
BAT008061,812.0,83.56
BAT008062,554.0,60.17
BAT008063,710.0,92.36
BAT008064,367.0,44.56
BAT008065,1626.0,94.86
BAT008066,510.0,83.25
BAT008067,473.0,65.67
